Reference,ID64,System Name,Mod(8),Mass Code,Body,Ruin Index,Site Type,EDx,EDy,EDz,Surface Lattitude,Surface Longitude,Active Monolith Count,Region,Primary Star Type,Star Subtype,Luminosity,Spectral Class,Absolute Magnitude,Age,Surface Temperature,Number of Stars,Body Count,Body Name,Body ID64,Body ID,Body Type,Body Subtype,Tidally Locked,Distance to Arrival,Rotational Period,Semi Major Axis,Arg of Periapsis,Axial Tilt,Orbital Eccentricity,Orbital Inclination,Orbital Period (Days),Orbital Syncronicity,Parent ID,Parent Type,Parent Subtype,Body Radius,Earth Masses,Surface Temperature (K),Gravity,Body Ice (%),Body Metal (%),Body Rock (%),Volcanism,Atmosphere,Surface Pressure (Atmospheres),Terraforming State,Materials
GR324,2793465056939,Graea Hypue LS-S d4-81,3,d,AB 5 a,2,α,-760.8125,-641.09375,13431.65625,47.1650,113.4564,20,Norma Expanse,Star,A (Blue-White) Star,Vz,A0,2.861618,230,7906,5,35,Graea Hypue LS-S d4-81 AB 5 a,1801442644413255339,50,Planet,Rocky body,TRUE,2571.884523,3.429648193,0.01072256723,194.36656,-0.189726,0.002111,0.602556,3.429579652,6.85E-05,1765413847394291371,Star,Y (Brown dwarf) Star,2195.8185,0.031904,215.043716,0.2689237279,0,8.9028,91.0972,,No atmosphere,0,Not terraformable,"Antimony: 1.195689%, Cadmium: 1.527335%, Carbon: 16.191525%, Germanium: 5.654062%, Iron: 19.668327%, Manganese: 8.122819%, Mercury: 0.858884%, Nickel: 14.8763%, Phosphorus: 10.366093%, Sulphur: 19.255077%, Zirconium: 2.283898%"
GR325,2793465056939,Graea Hypue LS-S d4-81,3,d,AB 6 c,1,γ,-760.8125,-641.09375,13431.65625,7.5580,-26.7282,13,Norma Expanse,Star,A (Blue-White) Star,Vz,A0,2.861618,230,7906,5,35,Graea Hypue LS-S d4-81 AB 6 c,2233788208640822955,62,Planet,Rocky body,TRUE,3324.250508,3.446120534,0.0131908072,231.350798,-0.078764,0.00007,0.029356,3.514888317,0.06876778293,2053644223546003115,Star,Y (Brown dwarf) Star,1236.062625,0.005507,226.318268,0.1464876109,0,8.9164,91.0836,,No atmosphere,0,Not terraformable,"Carbon: 15.334408%, Chromium: 8.379532%, Iron: 18.632229%, Manganese: 7.69492%, Mercury: 0.813639%, Nickel: 14.092638%, Niobium: 1.273413%, Phosphorus: 9.81735%, Ruthenium: 1.150659%, Sulphur: 18.235786%, Vanadium: 4.575427%"
GR326,2793465056939,Graea Hypue LS-S d4-81,3,d,AB 6 c,2,β,-760.8125,-641.09375,13431.65625,52.2017,112.8592,8,Norma Expanse,Star,A (Blue-White) Star,Vz,A0,2.861618,230,7906,5,35,Graea Hypue LS-S d4-81 AB 6 c,2233788208640822955,62,Planet,Rocky body,TRUE,3324.250508,3.446120534,0.0131908072,231.350798,-0.078764,0.00007,0.029356,3.514888317,0.06876778293,2053644223546003115,Star,Y (Brown dwarf) Star,1236.062625,0.005507,226.318268,0.1464876109,0,8.9164,91.0836,,No atmosphere,0,Not terraformable,"Carbon: 15.334408%, Chromium: 8.379532%, Iron: 18.632229%, Manganese: 7.69492%, Mercury: 0.813639%, Nickel: 14.092638%, Niobium: 1.273413%, Phosphorus: 9.81735%, Ruthenium: 1.150659%, Sulphur: 18.235786%, Vanadium: 4.575427%"
GR327,113405464235,Graea Hypue LS-S d4-3,3,d,6 a,1,γ,-726.96875,-589.90625,13438.40625,5.2013,117.4901,18,Norma Expanse,Star,A (Blue-White) Star,VI,A7,2.778931,938,8140,3,57,Graea Hypue LS-S d4-3 6 a,2053641543486410411,57,Planet,Rocky body,TRUE,2238.146994,1.233808668,0.005661885514,224.809871,-0.498141,0.000384,-0.225486,1.233742952,6.57E-05,1981583949448482475,Star,Y (Brown dwarf) Star,1280.69925,0.006131,241.384888,0.1519082288,0,8.8408,91.1592,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Carbon: 16.327667%, Germanium: 5.758159%, Iron: 19.754963%, Mercury: 0.862667%, Nickel: 14.941825%, Phosphorus: 10.453252%, Sulphur: 19.416977%, Tungsten: 1.084746%, Vanadium: 4.851131%, Yttrium: 1.17994%, Zinc: 5.368659%"
GR328,113405464235,Graea Hypue LS-S d4-3,3,d,6 a,2,β,-726.96875,-589.90625,13438.40625,-3.3819,-156.2612,12,Norma Expanse,Star,A (Blue-White) Star,VI,A7,2.778931,938,8140,3,57,Graea Hypue LS-S d4-3 6 a,2053641543486410411,57,Planet,Rocky body,TRUE,2238.146994,1.233808668,0.005661885514,224.809871,-0.498141,0.000384,-0.225486,1.233742952,6.57E-05,1981583949448482475,Star,Y (Brown dwarf) Star,1280.69925,0.006131,241.384888,0.1519082288,0,8.8408,91.1592,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Carbon: 16.327667%, Germanium: 5.758159%, Iron: 19.754963%, Mercury: 0.862667%, Nickel: 14.941825%, Phosphorus: 10.453252%, Sulphur: 19.416977%, Tungsten: 1.084746%, Vanadium: 4.851131%, Yttrium: 1.17994%, Zinc: 5.368659%"
GR329,113405464235,Graea Hypue LS-S d4-3,3,d,4 a,1,γ,-726.96875,-589.90625,13438.40625,64.9388,137.2836,20,Norma Expanse,Star,A (Blue-White) Star,VI,A7,2.778931,938,8140,3,57,Graea Hypue LS-S d4-3 4 a,1657324776277806763,46,Planet,Rocky body,TRUE,1623.175638,1.291665193,0.005358216005,319.829711,-0.067197,0.00088,-0.034254,1.291634239,3.10E-05,1549238385220914859,Star,Y (Brown dwarf) Star,2246.3675,0.034206,234.269928,0.2754924034,0,8.8414,91.1586,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Antimony: 1.171651%, Carbon: 15.710181%, Germanium: 5.540394%, Iron: 19.008081%, Manganese: 7.850143%, Nickel: 14.376918%, Niobium: 1.299101%, Phosphorus: 10.057928%, Sulphur: 18.682661%, Tin: 1.137265%, Zinc: 5.165685%"
GR330,2793465056939,Graea Hypue LS-S d4-81,3,d,AB 6 b,2,γ,-760.8125,-641.09375,13431.65625,27.6934,-1.6601,26,Norma Expanse,Star,A (Blue-White) Star,Vz,A0,2.861618,230,7906,5,35,Graea Hypue LS-S d4-81 AB 6 b,2197759411621858987,61,Planet,Rocky body,TRUE,3325.25081,2.256235697,0.009993502404,31.197627,0.085892,0.003822,0.260192,2.317827333,0.06159163596,2053644223546003115,Star,Y (Brown dwarf) Star,1084.591875,0.003703,237.300858,0.127923524,0,8.9164,91.0836,,No atmosphere,0,Not terraformable,"Antimony: 1.119586%, Cadmium: 1.430512%, Carbon: 15.160969%, Chromium: 8.284756%, Germanium: 5.294193%, Iron: 18.42149%, Manganese: 7.607888%, Nickel: 13.933245%, Phosphorus: 9.706311%, Sulphur: 18.029531%, Tungsten: 1.011525%"
GR331,219705985739,NGC 3199 Sector CQ-Y d6,3,d,B 4,1,γ,14596.96875,-264.6875,3570.78125,-44.4837,-65.7430,22,Outer Orion Spur,Star,F (White) Star,Vab,F9,4.181549,1214,6064,2,19,NGC 3199 Sector CQ-Y d6 B 4,828662551142157003,23,Planet,High metal content world,FALSE,6475.863523,2.193719058,0.4226433077,170.959218,-0.06478,0.003648,0.812076,140.280856,138.087137,72057813743913675,Star,K (Yellow-Orange) Star,2039.995375,0.030863,300.086365,0.3014080759,0,32.7778,67.2222,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.172907%, Cadmium: 1.803639%, Carbon: 13.894505%, Chromium: 10.445706%, Iron: 23.22645%, Nickel: 17.567516%, Phosphorus: 8.8955%, Selenium: 2.586059%, Sulphur: 16.523445%, Tin: 1.496982%, Yttrium: 1.387288%"
GR332,219705985739,NGC 3199 Sector CQ-Y d6,3,d,B 4,2,β,14596.96875,-264.6875,3570.78125,-11.1969,-121.2959,11,Outer Orion Spur,Star,F (White) Star,Vab,F9,4.181549,1214,6064,2,19,NGC 3199 Sector CQ-Y d6 B 4,828662551142157003,23,Planet,High metal content world,FALSE,6475.863523,2.193719058,0.4226433077,170.959218,-0.06478,0.003648,0.812076,140.280856,138.087137,72057813743913675,Star,K (Yellow-Orange) Star,2039.995375,0.030863,300.086365,0.3014080759,0,32.7778,67.2222,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.172907%, Cadmium: 1.803639%, Carbon: 13.894505%, Chromium: 10.445706%, Iron: 23.22645%, Nickel: 17.567516%, Phosphorus: 8.8955%, Selenium: 2.586059%, Sulphur: 16.523445%, Tin: 1.496982%, Yttrium: 1.387288%"
GR333,357128161987,NGC 3199 Sector XJ-A d10,3,d,11 a,2,α,14544.0625,-237.625,3489.375,-20.5193,-12.0873,17,Outer Orion Spur,Star,A (Blue-White) Star,VI,A5,2.388916,1320,8565,3,46,NGC 3199 Sector XJ-A d10 11 a,1657325020000504515,46,Planet,Rocky body,TRUE,1858.570131,0.9331300995,0.004541937981,116.613879,0.480872,0.000378,-0.019262,0.9331145703,1.55E-05,1549238628943612611,Star,Y (Brown dwarf) Star,1772.49975,0.016538,226.719116,0.2139320893,0,8.9624,91.0376,Metallic Magma,No atmosphere,0,Not terraformable,"Cadmium: 1.525172%, Carbon: 16.107094%, Germanium: 5.662883%, Iron: 19.640478%, Manganese: 8.111318%, Nickel: 14.855236%, Phosphorus: 10.312038%, Sulphur: 19.154671%, Tin: 1.17734%, Yttrium: 1.173102%, Zirconium: 2.280664%"
GR334,357128161987,NGC 3199 Sector XJ-A d10,3,d,11 a,1,β,14544.0625,-237.625,3489.375,17.1548,21.0333,9,Outer Orion Spur,Star,A (Blue-White) Star,VI,A5,2.388916,1320,8565,3,46,NGC 3199 Sector XJ-A d10 11 a,1657325020000504515,46,Planet,Rocky body,TRUE,1858.570131,0.9331300995,0.004541937981,116.613879,0.480872,0.000378,-0.019262,0.9331145703,1.55E-05,1549238628943612611,Star,Y (Brown dwarf) Star,1772.49975,0.016538,226.719116,0.2139320893,0,8.9624,91.0376,Metallic Magma,No atmosphere,0,Not terraformable,"Cadmium: 1.525172%, Carbon: 16.107094%, Germanium: 5.662883%, Iron: 19.640478%, Manganese: 8.111318%, Nickel: 14.855236%, Phosphorus: 10.312038%, Sulphur: 19.154671%, Tin: 1.17734%, Yttrium: 1.173102%, Zirconium: 2.280664%"
GR335,357128161987,NGC 3199 Sector XJ-A d10,3,d,13 b,1,γ,14544.0625,-237.625,3489.375,-55.8401,77.6421,26,Outer Orion Spur,Star,A (Blue-White) Star,VI,A5,2.388916,1320,8565,3,46,NGC 3199 Sector XJ-A d10 13 b,2305843366341855939,64,Planet,Rocky body,TRUE,2372.479461,7.858519984,0.02331554129,180.646083,-0.212218,0.000068,0.009553,7.982571092,0.1240511075,2125699381247036099,Star,Y (Brown dwarf) Star,1500.570625,0.009942,248.620941,0.1794417253,0,8.9615,91.0385,,No atmosphere,0,Not terraformable,"Antimony: 1.158257%, Cadmium: 1.475099%, Carbon: 15.578554%, Chromium: 8.542978%, Germanium: 5.47706%, Iron: 18.995661%, Molybdenum: 1.240406%, Nickel: 14.367522%, Phosphorus: 9.973659%, Sulphur: 18.526129%, Vanadium: 4.664673%"
GR336,2793465056939,Graea Hypue LS-S d4-81,3,d,AB 6 b,1,α,-760.8125,-641.09375,13431.65625,18.1193,16.7592,14,Norma Expanse,Star,A (Blue-White) Star,Vz,A0,2.861618,230,7906,5,35,Graea Hypue LS-S d4-81 AB 6 b,2197759411621858987,61,Planet,Rocky body,TRUE,3325.25081,2.256235697,0.009993502404,31.197627,0.085892,0.003822,0.260192,2.317827333,0.06159163596,2053644223546003115,Star,Y (Brown dwarf) Star,1084.591875,0.003703,237.300858,0.127923524,0,8.9164,91.0836,,No atmosphere,0,Not terraformable,"Antimony: 1.119586%, Cadmium: 1.430512%, Carbon: 15.160969%, Chromium: 8.284756%, Germanium: 5.294193%, Iron: 18.42149%, Manganese: 7.607888%, Nickel: 13.933245%, Phosphorus: 9.706311%, Sulphur: 18.029531%, Tungsten: 1.011525%"
GR337,1460053676682,Col 173 Sector YF-N c7-5,2,c,B 2,3,γ,1073.21875,-392.25,-378.3125,42.3466,-140.3904,16,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M1,8.457886,12570,3366,2,18,Col 173 Sector YF-N c7-5 B 2,828663791489847946,23,Planet,High metal content world,TRUE,2437.883711,6.038770016,7.75E-05,157.656766,0.017662,0.16039,-2.450402,3.633865397,2.404904619,792634994470883978,Null,,1799.717,0.021005,280.672516,0.2635646987,0,32.8643,67.1357,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.193222%, Carbon: 13.992156%, Chromium: 10.52287%, Iron: 23.398027%, Mercury: 1.021753%, Molybdenum: 1.527878%, Nickel: 17.697289%, Phosphorus: 8.958018%, Ruthenium: 1.444977%, Selenium: 2.604234%, Sulphur: 16.63957%"
GR338,85731250834,Col 173 Sector DM-L c8-0,2,c,B 3,1,α,1100.53125,-425,-341.84375,21.7638,-112.1188,19,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K8,7.131729,254,3985,3,26,Col 173 Sector DM-L c8-0 B 3,756604823129494162,21,Planet,High metal content world,TRUE,3115.100487,42.80865891,0.1702818096,240.714837,-0.046966,0.000579,-0.024338,42.80855741,0.0001014979977,108086476788142738,Star,M (Red dwarf) Star,1871.152125,0.023709,280.289886,0.2752097481,0,33.0403,66.9597,,No atmosphere,0,Not terraformable,"Arsenic: 2.061212%, Carbon: 13.001439%, Chromium: 9.858595%, Iron: 21.920984%, Manganese: 9.053143%, Mercury: 0.957253%, Nickel: 16.580114%, Phosphorus: 8.323745%, Ruthenium: 1.35376%, Sulphur: 15.461403%, Tin: 1.428363%"
GR339,85731250834,Col 173 Sector DM-L c8-0,2,c,B 2,3,β,1100.53125,-425,-341.84375,-21.5089,59.7891,14,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K8,7.131729,254,3985,3,26,Col 173 Sector DM-L c8-0 B 2,720576026110530194,20,Planet,High metal content world,TRUE,2986.103868,36.16683315,0.1521788125,227.194293,-0.347625,0.004736,-0.137234,36.16674907,8.41E-05,108086476788142738,Star,M (Red dwarf) Star,1960.007875,0.027346,292.806671,0.289302641,0,33.0403,66.9597,,No atmosphere,0,Not terraformable,"Carbon: 13.137711%, Germanium: 4.657318%, Iron: 22.150742%, Manganese: 9.14803%, Nickel: 16.753893%, Niobium: 1.513885%, Phosphorus: 8.410987%, Ruthenium: 1.367949%, Sulphur: 15.623458%, Tungsten: 1.216298%, Zinc: 6.019742%"
GR340,85731250834,Col 173 Sector DM-L c8-0,2,c,B 2,2,α,1100.53125,-425,-341.84375,21.2202,49.1333,18,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K8,7.131729,254,3985,3,26,Col 173 Sector DM-L c8-0 B 2,720576026110530194,20,Planet,High metal content world,TRUE,2986.103868,36.16683315,0.1521788125,227.194293,-0.347625,0.004736,-0.137234,36.16674907,8.41E-05,108086476788142738,Star,M (Red dwarf) Star,1960.007875,0.027346,292.806671,0.289302641,0,33.0403,66.9597,,No atmosphere,0,Not terraformable,"Carbon: 13.137711%, Germanium: 4.657318%, Iron: 22.150742%, Manganese: 9.14803%, Nickel: 16.753893%, Niobium: 1.513885%, Phosphorus: 8.410987%, Ruthenium: 1.367949%, Sulphur: 15.623458%, Tungsten: 1.216298%, Zinc: 6.019742%"
GR341,85731250834,Col 173 Sector DM-L c8-0,2,c,B 2,1,β,1100.53125,-425,-341.84375,-51.4977,101.7316,12,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K8,7.131729,254,3985,3,26,Col 173 Sector DM-L c8-0 B 2,720576026110530194,20,Planet,High metal content world,TRUE,2986.103868,36.16683315,0.1521788125,227.194293,-0.347625,0.004736,-0.137234,36.16674907,8.41E-05,108086476788142738,Star,M (Red dwarf) Star,1960.007875,0.027346,292.806671,0.289302641,0,33.0403,66.9597,,No atmosphere,0,Not terraformable,"Carbon: 13.137711%, Germanium: 4.657318%, Iron: 22.150742%, Manganese: 9.14803%, Nickel: 16.753893%, Niobium: 1.513885%, Phosphorus: 8.410987%, Ruthenium: 1.367949%, Sulphur: 15.623458%, Tungsten: 1.216298%, Zinc: 6.019742%"
GR342,113774610747,Col 173 Sector GM-V d2-3,3,d,AB 1 b,2,β,1000.28125,-383.25,-444.8125,-46.0518,9.5204,10,Inner Orion Spur,Star,A (Blue-White) Star,VI,A7,2.825928,544,8150,4,32,Col 173 Sector GM-V d2-3 AB 1 b,684547257134926139,19,Planet,Rocky body,TRUE,3069.125508,2.887848383,0.01241993286,302.566804,0.152321,0.001127,0.311101,2.887800198,4.82E-05,612489663096998203,Star,Y (Brown dwarf) Star,1298.019625,0.006391,233.13765,0.1541557051,0,8.9322,91.0678,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.429019%, Carbon: 15.091567%, Chromium: 8.27611%, Germanium: 5.292322%, Iron: 18.402264%, Manganese: 7.599947%, Nickel: 13.918701%, Phosphorus: 9.66188%, Sulphur: 17.947001%, Tellurium: 1.370722%, Tungsten: 1.010469%"
GR343,113774610747,Col 173 Sector GM-V d2-3,3,d,AB 1 b,1,γ,1000.28125,-383.25,-444.8125,-43.6095,-115.4201,22,Inner Orion Spur,Star,A (Blue-White) Star,VI,A7,2.825928,544,8150,4,32,Col 173 Sector GM-V d2-3 AB 1 b,684547257134926139,19,Planet,Rocky body,TRUE,3069.125508,2.887848383,0.01241993286,302.566804,0.152321,0.001127,0.311101,2.887800198,4.82E-05,612489663096998203,Star,Y (Brown dwarf) Star,1298.019625,0.006391,233.13765,0.1541557051,0,8.9322,91.0678,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.429019%, Carbon: 15.091567%, Chromium: 8.27611%, Germanium: 5.292322%, Iron: 18.402264%, Manganese: 7.599947%, Nickel: 13.918701%, Phosphorus: 9.66188%, Sulphur: 17.947001%, Tellurium: 1.370722%, Tungsten: 1.010469%"
GR344,113774610747,Col 173 Sector GM-V d2-3,3,d,AB 1 b,3,α,1000.28125,-383.25,-444.8125,-47.0733,-112.0012,21,Inner Orion Spur,Star,A (Blue-White) Star,VI,A7,2.825928,544,8150,4,32,Col 173 Sector GM-V d2-3 AB 1 b,684547257134926139,19,Planet,Rocky body,TRUE,3069.125508,2.887848383,0.01241993286,302.566804,0.152321,0.001127,0.311101,2.887800198,4.82E-05,612489663096998203,Star,Y (Brown dwarf) Star,1298.019625,0.006391,233.13765,0.1541557051,0,8.9322,91.0678,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.429019%, Carbon: 15.091567%, Chromium: 8.27611%, Germanium: 5.292322%, Iron: 18.402264%, Manganese: 7.599947%, Nickel: 13.918701%, Phosphorus: 9.66188%, Sulphur: 17.947001%, Tellurium: 1.370722%, Tungsten: 1.010469%"
GR345,113774610747,Col 173 Sector GM-V d2-3,3,d,AB 1 c,2,β,1000.28125,-383.25,-444.8125,-70.9645,11.0681,11,Inner Orion Spur,Star,A (Blue-White) Star,VI,A7,2.825928,544,8150,4,32,Col 173 Sector GM-V d2-3 AB 1 c,720576054153890107,20,Planet,Rocky body,TRUE,3065.997398,4.439150206,0.01654256472,256.136253,0.438613,0.000186,0.043575,4.439075857,7.43E-05,612489663096998203,Star,Y (Brown dwarf) Star,1331.751875,0.00691,223.115463,0.1583348629,0,8.9322,91.0678,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 15.655065%, Germanium: 5.48993%, Iron: 19.089378%, Manganese: 7.883719%, Nickel: 14.438407%, Niobium: 1.304657%, Phosphorus: 10.022641%, Ruthenium: 1.178891%, Sulphur: 18.617115%, Tin: 1.132425%, Zinc: 5.187779%"
GR346,113774610747,Col 173 Sector GM-V d2-3,3,d,AB 1 c,1,γ,1000.28125,-383.25,-444.8125,-72.8786,-5.4405,21,Inner Orion Spur,Star,A (Blue-White) Star,VI,A7,2.825928,544,8150,4,32,Col 173 Sector GM-V d2-3 AB 1 c,720576054153890107,20,Planet,Rocky body,TRUE,3065.997398,4.439150206,0.01654256472,256.136253,0.438613,0.000186,0.043575,4.439075857,7.43E-05,612489663096998203,Star,Y (Brown dwarf) Star,1331.751875,0.00691,223.115463,0.1583348629,0,8.9322,91.0678,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 15.655065%, Germanium: 5.48993%, Iron: 19.089378%, Manganese: 7.883719%, Nickel: 14.438407%, Niobium: 1.304657%, Phosphorus: 10.022641%, Ruthenium: 1.178891%, Sulphur: 18.617115%, Tin: 1.132425%, Zinc: 5.187779%"
GR347,128242061185403,Eorl Auwsy SY-Z d13-3732,3,d,9 a,1,γ,4958.9375,163.9375,20635.09375,33.3545,111.2433,15,Empyrean Straits,Star,G (White-Yellow) Star,Vab,G2,4.668869,5760,5818,2,40,Eorl Auwsy SY-Z d13-3732 9 a,2450086439350735227,68,Planet,Rocky body,TRUE,2436.071841,0.949776051,0.003733369863,5.116402,0.49547,0.000625,0.001398,0.9497613198,1.47E-05,2342000048293843323,Planet,Class III gas giant,1093.16275,0.003793,239.128357,0.1290149893,0,8.9637,91.0363,Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.6885%, Cadmium: 1.618147%, Carbon: 17.132267%, Iron: 20.837767%, Nickel: 15.760814%, Phosphorus: 10.968371%, Ruthenium: 1.286865%, Sulphur: 20.373814%, Tin: 1.250831%, Zinc: 5.662925%, Zirconium: 2.419694%"
GR348,128242061185403,Eorl Auwsy SY-Z d13-3732,3,d,9 a,2,γ,4958.9375,163.9375,20635.09375,-16.8826,67.6846,21,Empyrean Straits,Star,G (White-Yellow) Star,Vab,G2,4.668869,5760,5818,2,40,Eorl Auwsy SY-Z d13-3732 9 a,2450086439350735227,68,Planet,Rocky body,TRUE,2436.071841,0.949776051,0.003733369863,5.116402,0.49547,0.000625,0.001398,0.9497613198,1.47E-05,2342000048293843323,Planet,Class III gas giant,1093.16275,0.003793,239.128357,0.1290149893,0,8.9637,91.0363,Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.6885%, Cadmium: 1.618147%, Carbon: 17.132267%, Iron: 20.837767%, Nickel: 15.760814%, Phosphorus: 10.968371%, Ruthenium: 1.286865%, Sulphur: 20.373814%, Tin: 1.250831%, Zinc: 5.662925%, Zirconium: 2.419694%"
GR349,835379448155,Col 173 Sector ZK-O d6-24,3,d,3 a,3,γ,1250.0625,-397.9375,-135.90625,-58.5597,-104.9438,20,Inner Orion Spur,Star,F (White) Star,VI,F3,3.781815,2052,6951,3,44,Col 173 Sector ZK-O d6-24 3 a,540432790663907675,15,Planet,Rocky body,TRUE,1014.307266,1.215615865,0.003824706118,45.936174,-0.144097,0.000313,-0.027418,1.215588163,2.77E-05,504403993644943707,Planet,Class III gas giant,1292.614375,0.006316,296.982361,0.1536420924,0,9.0652,90.9348,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.666512%, Cadmium: 1.608017%, Carbon: 16.835762%, Iron: 20.707314%, Nickel: 15.662146%, Niobium: 1.415235%, Phosphorus: 10.778544%, Selenium: 3.133488%, Sulphur: 20.021208%, Tellurium: 1.5443%, Zinc: 5.627473%"
GR350,835379448155,Col 173 Sector ZK-O d6-24,3,d,3 a,2,α,1250.0625,-397.9375,-135.90625,54.7556,135.8053,23,Inner Orion Spur,Star,F (White) Star,VI,F3,3.781815,2052,6951,3,44,Col 173 Sector ZK-O d6-24 3 a,540432790663907675,15,Planet,Rocky body,TRUE,1014.307266,1.215615865,0.003824706118,45.936174,-0.144097,0.000313,-0.027418,1.215588163,2.77E-05,504403993644943707,Planet,Class III gas giant,1292.614375,0.006316,296.982361,0.1536420924,0,9.0652,90.9348,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.666512%, Cadmium: 1.608017%, Carbon: 16.835762%, Iron: 20.707314%, Nickel: 15.662146%, Niobium: 1.415235%, Phosphorus: 10.778544%, Selenium: 3.133488%, Sulphur: 20.021208%, Tellurium: 1.5443%, Zinc: 5.627473%"
GR351,835379448155,Col 173 Sector ZK-O d6-24,3,d,3 a,1,γ,1250.0625,-397.9375,-135.90625,28.1579,136.3990,24,Inner Orion Spur,Star,F (White) Star,VI,F3,3.781815,2052,6951,3,44,Col 173 Sector ZK-O d6-24 3 a,540432790663907675,15,Planet,Rocky body,TRUE,1014.307266,1.215615865,0.003824706118,45.936174,-0.144097,0.000313,-0.027418,1.215588163,2.77E-05,504403993644943707,Planet,Class III gas giant,1292.614375,0.006316,296.982361,0.1536420924,0,9.0652,90.9348,Minor Metallic Magma,No atmosphere,0,Not terraformable,"Arsenic: 2.666512%, Cadmium: 1.608017%, Carbon: 16.835762%, Iron: 20.707314%, Nickel: 15.662146%, Niobium: 1.415235%, Phosphorus: 10.778544%, Selenium: 3.133488%, Sulphur: 20.021208%, Tellurium: 1.5443%, Zinc: 5.627473%"
GR352,85932577482,Col 173 Sector ID-Z c14-0,2,c,A 4,2,α,1228.90625,-401.4375,-26.96875,-43.2624,-76.3438,16,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K6,6.895111,6326,4248,2,20,Col 173 Sector ID-Z c14-0 A 4,396316853141181130,11,Planet,High metal content world,FALSE,173.095225,-94.61105277,0.3467194362,148.118837,-2.802494,0.000466,0.123744,94.61099627,189.222049,36028882951541450,Star,K (Yellow-Orange) Star,2247.29275,0.042159,287.118988,0.339270623,0,34.3012,65.6988,,No atmosphere,0,Not terraformable,"Carbon: 12.982814%, Chromium: 9.956277%, Germanium: 4.576215%, Iron: 22.138186%, Nickel: 16.744398%, Phosphorus: 8.31182%, Sulphur: 15.439254%, Tellurium: 1.185249%, Tin: 1.433845%, Tungsten: 1.215609%, Zinc: 6.01633%"
GR353,85932577482,Col 173 Sector ID-Z c14-0,2,c,A 4,1,α,1228.90625,-401.4375,-26.96875,55.5431,41.3014,23,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K6,6.895111,6326,4248,2,20,Col 173 Sector ID-Z c14-0 A 4,396316853141181130,11,Planet,High metal content world,FALSE,173.095225,-94.61105277,0.3467194362,148.118837,-2.802494,0.000466,0.123744,94.61099627,189.222049,36028882951541450,Star,K (Yellow-Orange) Star,2247.29275,0.042159,287.118988,0.339270623,0,34.3012,65.6988,,No atmosphere,0,Not terraformable,"Carbon: 12.982814%, Chromium: 9.956277%, Germanium: 4.576215%, Iron: 22.138186%, Nickel: 16.744398%, Phosphorus: 8.31182%, Sulphur: 15.439254%, Tellurium: 1.185249%, Tin: 1.433845%, Tungsten: 1.215609%, Zinc: 6.01633%"
GR354,128242061185403,Eorl Auwsy SY-Z d13-3732,3,d,9 b,1,γ,4958.9375,163.9375,20635.09375,67.3799,-53.9751,13,Empyrean Straits,Star,G (White-Yellow) Star,Vab,G2,4.668869,5760,5818,2,40,Eorl Auwsy SY-Z d13-3732 9 b,2486115236369699195,69,Planet,Rocky body,TRUE,2438.756372,1.515176467,0.005097168967,33.542277,-0.488135,0.002928,0.175818,1.515153037,2.34E-05,2342000048293843323,Planet,Class III gas giant,1028.773875,0.003156,221.240692,0.1211737534,0,8.9637,91.0363,No volcanism,No atmosphere,0,Not terraformable,"Arsenic: 2.556428%, Carbon: 16.290651%, Iron: 19.814117%, Manganese: 8.183028%, Nickel: 14.986568%, Phosphorus: 10.429554%, Ruthenium: 1.223648%, Sulphur: 19.372957%, Tin: 1.189384%, Tungsten: 1.087994%, Vanadium: 4.865658%"
